make,model,date,month,year,sales
Tata,Tigor CNG,Mar 24,Mar,2024,
Tata,Tiago CNG,Mar 24,Mar,2024,
Tata,Punch CNG,Mar 24,Mar,2024,
Tata,Magic Mantra 10 Seater,Mar 24,Mar,2024,
Toyota,Fortuner,Mar 24,Mar,2024,3621.0
Toyota,Innova Hycross,Mar 24,Mar,2024,9900.0
Toyota,Land Cruiser LC300,Mar 24,Mar,2024,
Toyota,Hilux,Mar 24,Mar,2024,356.0
Toyota,Camry,Mar 24,Mar,2024,232.0
Toyota,Vellfire,Mar 24,Mar,2024,38.0
Toyota,Fortuner Legender,Mar 24,Mar,2024,
Toyota,Urban Cruiser HyRyder,Mar 24,Mar,2024,5965.0
Toyota,Glanza,Mar 24,Mar,2024,4319.0
Mahindra,KUV100 NXT,Mar 24,Mar,2024,
Toyota,Taisor,Mar 24,Mar,2024,
Toyota,Rumion,Mar 24,Mar,2024,688.0
Mahindra,XUV 300,Mar 24,Mar,2024,2072.0
BMW,M4 Competition,Mar 24,Mar,2024,
BMW,X7,Mar 24,Mar,2024,
KIA,Carens,Mar 24,Mar,2024,4737.0
BMW,7-Series,Mar 24,Mar,2024,
BMW,X1,Mar 24,Mar,2024,
BMW,2 Series Gran Coupe,Mar 24,Mar,2024,
BMW,3 Series Gran Limousine,Mar 24,Mar,2024,
BMW,Z4,Mar 24,Mar,2024,
BMW,M2,Mar 24,Mar,2024,
BMW,6 Series,Mar 24,Mar,2024,
BMW,X5,Mar 24,Mar,2024,
KIA,Sonet,Mar 24,Mar,2024,8750.0
BMW,X3,Mar 24,Mar,2024,
BMW,M8 Coupe Competition,Mar 24,Mar,2024,
KIA,EV6,Mar 24,Mar,2024,1.0
BMW,i7,Mar 24,Mar,2024,
BMW,XM,Mar 24,Mar,2024,
MG,Gloster,Mar 24,Mar,2024,131.0
MG,Comet EV,Mar 24,Mar,2024,875.0
Honda,Elevate,Mar 24,Mar,2024,3277.0
Honda,City,Mar 24,Mar,2024,1116.0
BMW,i5,Mar 24,Mar,2024,
MG,Astor,Mar 24,Mar,2024,1274.0
MG,Hector,Mar 24,Mar,2024,1887.0
MG,Hector Plus,Mar 24,Mar,2024,
MG,ZS EV,Mar 24,Mar,2024,481.0
BMW,X4,Mar 24,Mar,2024,
BMW,iX Electric,Mar 24,Mar,2024,
BMW,3-Series,Mar 24,Mar,2024,
BMW,iX1,Mar 24,Mar,2024,
Honda,Amaze,Mar 24,Mar,2024,2678.0
Honda,City Hybrid,Mar 24,Mar,2024,
Mahindra,Marazzo,Mar 24,Mar,2024,51.0
Skoda,Superb,Mar 24,Mar,2024,15.0
Tata,Magic Express 10 Seater,Mar 24,Mar,2024,
Volkswagen,Virtus,Mar 24,Mar,2024,1847.0
BMW,i4,Mar 24,Mar,2024,
Skoda,Kushaq,Mar 24,Mar,2024,1293.0
KIA,Seltos,Mar 24,Mar,2024,7912.0
Tata,Tigor EV,Mar 24,Mar,2024,
Skoda,Slavia,Mar 24,Mar,2024,1358.0
Skoda,Kodiaq,Mar 24,Mar,2024,136.0
Maruti Suzuki,Ignis,Mar 24,Mar,2024,2788.0
Hyundai,i20 N Line,Mar 24,Mar,2024,
Maruti Suzuki,Fronx,Mar 24,Mar,2024,12531.0
Jeep,Grand Cherokee,Mar 24,Mar,2024,
Land Rover,Range Rover Velar,Mar 24,Mar,2024,
Land Rover,Range Rover Evoque,Mar 24,Mar,2024,
Audi,A4,Mar 24,Mar,2024,
Land Rover,Range Rover,Mar 24,Mar,2024,
Land Rover,Discovery Sport,Mar 24,Mar,2024,
Land Rover,Range Rover Sport,Mar 24,Mar,2024,
Land Rover,Discovery,Mar 24,Mar,2024,
Jeep,Wrangler,Mar 24,Mar,2024,
Jeep,Compass,Mar 24,Mar,2024,329.0
Volkswagen,Tiguan,Mar 24,Mar,2024,94.0
Audi,Q3,Mar 24,Mar,2024,
Audi,Q3 Sportback,Mar 24,Mar,2024,
Jeep,Meridian,Mar 24,Mar,2024,96.0
Land Rover,Defender,Mar 24,Mar,2024,
Audi,RS Q8,Mar 24,Mar,2024,
Audi,RS5,Mar 24,Mar,2024,
Audi,e-tron,Mar 24,Mar,2024,
Audi,Q8,Mar 24,Mar,2024,
Volvo,S90,Mar 24,Mar,2024,
Audi,A8L,Mar 24,Mar,2024,
Volvo,XC60,Mar 24,Mar,2024,
Volvo,XC90,Mar 24,Mar,2024,
Volvo,XC40 Recharge,Mar 24,Mar,2024,
Volvo,C40 Recharge,Mar 24,Mar,2024,
Jaguar,F-Type,Mar 24,Mar,2024,
Jaguar,I-Pace,Mar 24,Mar,2024,
Audi,S5 Sportback,Mar 24,Mar,2024,
Audi,Q5,Mar 24,Mar,2024,
Jaguar,F-Pace,Mar 24,Mar,2024,
Audi,Q7,Mar 24,Mar,2024,
Audi,Q8 e-tron,Mar 24,Mar,2024,
Porsche,Macan,Mar 24,Mar,2024,
Porsche,Cayenne,Mar 24,Mar,2024,
Porsche,Cayenne Coupe,Mar 24,Mar,2024,
Citroen,C3,Mar 24,Mar,2024,265.0
Citroen,eC3,Mar 24,Mar,2024,530.0
Lamborghini,Urus,Mar 24,Mar,2024,
Citroen,C5 Aircross,Mar 24,Mar,2024,0.0
Porsche,Panamera,Mar 24,Mar,2024,
Lamborghini,Revuelto,Mar 24,Mar,2024,
Porsche,718,Mar 24,Mar,2024,
BYD Auto,Atto 3,Mar 24,Mar,2024,
Lamborghini,Huracan EVO,Mar 24,Mar,2024,
Renault,Triber,Mar 24,Mar,2024,2247.0
Nissan,Magnite,Mar 24,Mar,2024,2701.0
Porsche,Taycan,Mar 24,Mar,2024,
Lexus,LC 500h,Mar 24,Mar,2024,
Lexus,ES,Mar 24,Mar,2024,
Lexus,LS 500h,Mar 24,Mar,2024,
Rolls-Royce,Cullinan,Mar 24,Mar,2024,
Lexus,NX,Mar 24,Mar,2024,
Lexus,RX,Mar 24,Mar,2024,
Lexus,LM 350h,Mar 24,Mar,2024,
Mini,Cooper SE,Mar 24,Mar,2024,
Rolls-Royce,Phantom,Mar 24,Mar,2024,
BYD Auto,Seal EV,Mar 24,Mar,2024,
Rolls-Royce,Ghost,Mar 24,Mar,2024,
Rolls-Royce,Wraith,Mar 24,Mar,2024,
Rolls-Royce,Dawn,Mar 24,Mar,2024,
Mini,Cooper Countryman,Mar 24,Mar,2024,
Mini,3 Door,Mar 24,Mar,2024,
Lexus,LX,Mar 24,Mar,2024,
Renault,Kiger,Mar 24,Mar,2024,1050.0
Ferrari,F8 Tributo,Mar 24,Mar,2024,
Ferrari,SF90 Stradale,Mar 24,Mar,2024,
Ferrari,812,Mar 24,Mar,2024,
Maserati,Quattroporte,Mar 24,Mar,2024,
Isuzu,S-Cab,Mar 24,Mar,2024,
Maserati,Ghibli,Mar 24,Mar,2024,
Isuzu,Hi-Lander,Mar 24,Mar,2024,
Maserati,GranTurismo,Mar 24,Mar,2024,
Maserati,GranCabrio,Mar 24,Mar,2024,
Isuzu,V-Cross,Mar 24,Mar,2024,
Isuzu,MU-X,Mar 24,Mar,2024,
Isuzu,D-Max,Mar 24,Mar,2024,
Mclaren,GT,Mar 24,Mar,2024,
Mclaren,750S,Mar 24,Mar,2024,
Force,Gurkha,Mar 24,Mar,2024,
Force,Gurkha 5 Door,Mar 24,Mar,2024,
Ferrari,Roma,Mar 24,Mar,2024,
Ferrari,296 GTB,Mar 24,Mar,2024,
Mercedes-Benz,G-Class,Mar 24,Mar,2024,
Aston Martin,DBX,Mar 24,Mar,2024,
Mercedes-Benz,C-Class,Mar 24,Mar,2024,
Mercedes-Benz,GLS,Mar 24,Mar,2024,
Mercedes-Benz,A Class Sedan Limousine,Mar 24,Mar,2024,
Mercedes-Benz,GLA,Mar 24,Mar,2024,
Mercedes-Benz,GLC,Mar 24,Mar,2024,
Mercedes-Benz,Maybach S-Class,Mar 24,Mar,2024,
Mercedes-Benz,E-Class,Mar 24,Mar,2024,
Mercedes-Benz,GLE-Class,Mar 24,Mar,2024,
Mercedes-Benz,GLB,Mar 24,Mar,2024,
Mercedes-Benz,AMG E 53 Cabriolet,Mar 24,Mar,2024,
Mercedes-Benz,GLC Coupe,Mar 24,Mar,2024,
Aston Martin,Vantage,Mar 24,Mar,2024,
Mercedes-Benz,AMG E 53,Mar 24,Mar,2024,
Mercedes-Benz,AMG A 45 S,Mar 24,Mar,2024,
Aston Martin,DB 12,Mar 24,Mar,2024,
Mercedes-Benz,S Class,Mar 24,Mar,2024,
Pravaig,Defy,Mar 24,Mar,2024,
Mercedes-Benz,EQS,Mar 24,Mar,2024,
Mercedes-Benz,AMG GLE 53 Coupe,Mar 24,Mar,2024,
Mercedes-Benz,AMG GLC 43,Mar 24,Mar,2024,
Bajaj,Qute (RE60),Mar 24,Mar,2024,
Strom Motors,R3,Mar 24,Mar,2024,
Bentley,Bentayga,Mar 24,Mar,2024,
Porsche,911,Mar 24,Mar,2024,
Audi,A6,Mar 24,Mar,2024,
Mercedes-Benz,EQB,Mar 24,Mar,2024,
Volkswagen,Taigun,Mar 24,Mar,2024,1588.0
Citroen,C3 Aircross,Mar 24,Mar,2024,211.0
BYD Auto,E6 Electric,Mar 24,Mar,2024,
Mercedes-Benz,AMG E 63,Mar 24,Mar,2024,
Mclaren,720S,Mar 24,Mar,2024,
Mercedes-Benz,EQE,Mar 24,Mar,2024,
Tata,Nexon,Mar 24,Mar,2024,14058.0
Renault,Kwid,Mar 24,Mar,2024,928.0
Audi,RS E-Tron GT,Mar 24,Mar,2024,
Audi,E-Tron GT,Mar 24,Mar,2024,
Maruti Suzuki,Grand Vitara,May 22,May,2022,0.0
Maruti Suzuki,Celerio,May 22,May,2022,6398.0
Maruti Suzuki,Baleno,May 22,May,2022,13970.0
Maruti Suzuki,S-Presso,May 22,May,2022,4475.0
Maruti Suzuki,Alto K10,May 22,May,2022,
Maruti Suzuki,Dzire,May 22,May,2022,11603.0
Maruti Suzuki,Ertiga,May 22,May,2022,12226.0
Maruti Suzuki,Swift,May 22,May,2022,14133.0
Maruti Suzuki,XL6,May 22,May,2022,4085.0
Maruti Suzuki,Brezza,May 22,May,2022,
Maruti Suzuki,Wagon R,May 22,May,2022,16814.0
Maruti Suzuki,Jimny,May 22,May,2022,
Hyundai,Verna,May 22,May,2022,1488.0
Hyundai,Aura,May 22,May,2022,3311.0
Hyundai,Grand i10 Nios,May 22,May,2022,
Maruti Suzuki,Ciaz,May 22,May,2022,586.0
Hyundai,Exter,May 22,May,2022,
Hyundai,Creta N Line,May 22,May,2022,
Hyundai,Tucson,May 22,May,2022,1.0
Maruti Suzuki,Eeco,May 22,May,2022,10482.0
Hyundai,i20,May 22,May,2022,
Maruti Suzuki,Invicto,May 22,May,2022,
Hyundai,Creta,May 22,May,2022,10973.0
Hyundai,Alcazar,May 22,May,2022,1947.0
Hyundai,Venue,May 22,May,2022,8300.0
Tata,Tiago NRG BS6,May 22,May,2022,
Tata,Tiago,May 22,May,2022,4561.0
Tata,Punch EV,May 22,May,2022,
Tata,Tigor,May 22,May,2022,3975.0
Tata,Nexon EV,May 22,May,2022,
Tata,Altroz,May 22,May,2022,4913.0
Tata,Harrier,May 22,May,2022,2794.0
Tata,Tiago EV,May 22,May,2022,
Hyundai,Venue N Line,May 22,May,2022,
Hyundai,Ioniq 5,May 22,May,2022,0.0
Tata,Safari,May 22,May,2022,2242.0
Tata,Punch,May 22,May,2022,10241.0
Hyundai,Kona Electric,May 22,May,2022,64.0
Tata,Xpres-T EV,May 22,May,2022,
Mahindra,Scorpio Classic,May 22,May,2022,
Tata,Altroz CNG,May 22,May,2022,
Tata,Altroz Racer,May 22,May,2022,
Mahindra,Thar,May 22,May,2022,3209.0
Toyota,Innova Crysta,May 22,May,2022,
Mahindra,XUV700,May 22,May,2022,5069.0
Mahindra,Bolero,May 22,May,2022,8767.0
Mahindra,XUV 400 Electric,May 22,May,2022,0.0
Mahindra,Scorpio N,May 22,May,2022,
Mahindra,XUV 3X0,May 22,May,2022,
Mahindra,Bolero Neo,May 22,May,2022,
Mahindra,Bolero Neo Plus,May 22,May,2022,
Tata,Tigor CNG,May 22,May,2022,
Tata,Tiago CNG,May 22,May,2022,
Tata,Punch CNG,May 22,May,2022,
Tata,Magic Mantra 10 Seater,May 22,May,2022,
Toyota,Fortuner,May 22,May,2022,1184.0
Toyota,Innova Hycross,May 22,May,2022,2737.0
Toyota,Land Cruiser LC300,May 22,May,2022,
Toyota,Hilux,May 22,May,2022,65.0
Toyota,Camry,May 22,May,2022,106.0
Toyota,Vellfire,May 22,May,2022,44.0
Toyota,Fortuner Legender,May 22,May,2022,
Toyota,Urban Cruiser HyRyder,May 22,May,2022,0.0
Toyota,Glanza,May 22,May,2022,2952.0
Mahindra,KUV100 NXT,May 22,May,2022,
Toyota,Taisor,May 22,May,2022,
Toyota,Rumion,May 22,May,2022,
Mahindra,XUV 300,May 22,May,2022,5022.0
BMW,M4 Competition,May 22,May,2022,
BMW,X7,May 22,May,2022,
KIA,Carens,May 22,May,2022,4612.0
BMW,7-Series,May 22,May,2022,
BMW,X1,May 22,May,2022,
BMW,2 Series Gran Coupe,May 22,May,2022,
BMW,3 Series Gran Limousine,May 22,May,2022,
BMW,Z4,May 22,May,2022,
BMW,M2,May 22,May,2022,
BMW,6 Series,May 22,May,2022,
BMW,X5,May 22,May,2022,
KIA,Sonet,May 22,May,2022,7899.0
BMW,X3,May 22,May,2022,
BMW,M8 Coupe Competition,May 22,May,2022,
KIA,EV6,May 22,May,2022,15.0
BMW,i7,May 22,May,2022,
BMW,XM,May 22,May,2022,
MG,Gloster,May 22,May,2022,51.0
MG,Comet EV,May 22,May,2022,
Honda,Elevate,May 22,May,2022,
Honda,City,May 22,May,2022,3628.0
BMW,i5,May 22,May,2022,
MG,Astor,May 22,May,2022,2022.0
MG,Hector,May 22,May,2022,1633.0
MG,Hector Plus,May 22,May,2022,
MG,ZS EV,May 22,May,2022,302.0
BMW,X4,May 22,May,2022,
BMW,iX Electric,May 22,May,2022,
BMW,3-Series,May 22,May,2022,
BMW,iX1,May 22,May,2022,
Honda,Amaze,May 22,May,2022,3709.0
Honda,City Hybrid,May 22,May,2022,
Mahindra,Marazzo,May 22,May,2022,127.0
Skoda,Superb,May 22,May,2022,152.0
Tata,Magic Express 10 Seater,May 22,May,2022,
Volkswagen,Virtus,May 22,May,2022,2177.0
BMW,i4,May 22,May,2022,
Skoda,Kushaq,May 22,May,2022,1806.0
KIA,Seltos,May 22,May,2022,5953.0
Tata,Tigor EV,May 22,May,2022,
Skoda,Slavia,May 22,May,2022,2466.0
Skoda,Kodiaq,May 22,May,2022,106.0
Maruti Suzuki,Ignis,May 22,May,2022,5029.0
Hyundai,i20 N Line,May 22,May,2022,
Maruti Suzuki,Fronx,May 22,May,2022,0.0
Jeep,Grand Cherokee,May 22,May,2022,
Land Rover,Range Rover Velar,May 22,May,2022,
Land Rover,Range Rover Evoque,May 22,May,2022,
Audi,A4,May 22,May,2022,
Land Rover,Range Rover,May 22,May,2022,
Land Rover,Discovery Sport,May 22,May,2022,
Land Rover,Range Rover Sport,May 22,May,2022,
Land Rover,Discovery,May 22,May,2022,
Jeep,Wrangler,May 22,May,2022,
Jeep,Compass,May 22,May,2022,928.0
Volkswagen,Tiguan,May 22,May,2022,54.0
Audi,Q3,May 22,May,2022,
Audi,Q3 Sportback,May 22,May,2022,
Jeep,Meridian,May 22,May,2022,0.0
Land Rover,Defender,May 22,May,2022,
Audi,RS Q8,May 22,May,2022,
Audi,RS5,May 22,May,2022,
Audi,e-tron,May 22,May,2022,
Audi,Q8,May 22,May,2022,
Volvo,S90,May 22,May,2022,
Audi,A8L,May 22,May,2022,
Volvo,XC60,May 22,May,2022,
Volvo,XC90,May 22,May,2022,
Volvo,XC40 Recharge,May 22,May,2022,
Volvo,C40 Recharge,May 22,May,2022,
Jaguar,F-Type,May 22,May,2022,
Jaguar,I-Pace,May 22,May,2022,
Audi,S5 Sportback,May 22,May,2022,
Audi,Q5,May 22,May,2022,
Jaguar,F-Pace,May 22,May,2022,
Audi,Q7,May 22,May,2022,
Audi,Q8 e-tron,May 22,May,2022,
Porsche,Macan,May 22,May,2022,
Porsche,Cayenne,May 22,May,2022,
Porsche,Cayenne Coupe,May 22,May,2022,
Citroen,C3,May 22,May,2022,0.0
Citroen,eC3,May 22,May,2022,0.0
Lamborghini,Urus,May 22,May,2022,
Citroen,C5 Aircross,May 22,May,2022,24.0
Porsche,Panamera,May 22,May,2022,
Lamborghini,Revuelto,May 22,May,2022,
Porsche,718,May 22,May,2022,
BYD Auto,Atto 3,May 22,May,2022,
Lamborghini,Huracan EVO,May 22,May,2022,
Renault,Triber,May 22,May,2022,2110.0
Nissan,Magnite,May 22,May,2022,1920.0
Porsche,Taycan,May 22,May,2022,
Lexus,LC 500h,May 22,May,2022,
Lexus,ES,May 22,May,2022,
Lexus,LS 500h,May 22,May,2022,
Rolls-Royce,Cullinan,May 22,May,2022,
Lexus,NX,May 22,May,2022,
Lexus,RX,May 22,May,2022,
Lexus,LM 350h,May 22,May,2022,
Mini,Cooper SE,May 22,May,2022,
Rolls-Royce,Phantom,May 22,May,2022,
BYD Auto,Seal EV,May 22,May,2022,
Rolls-Royce,Ghost,May 22,May,2022,
Rolls-Royce,Wraith,May 22,May,2022,
Rolls-Royce,Dawn,May 22,May,2022,
Mini,Cooper Countryman,May 22,May,2022,
Mini,3 Door,May 22,May,2022,
Lexus,LX,May 22,May,2022,
Renault,Kiger,May 22,May,2022,1380.0
Ferrari,F8 Tributo,May 22,May,2022,
Ferrari,SF90 Stradale,May 22,May,2022,
Ferrari,812,May 22,May,2022,
Maserati,Quattroporte,May 22,May,2022,
Isuzu,S-Cab,May 22,May,2022,
Maserati,Ghibli,May 22,May,2022,
Isuzu,Hi-Lander,May 22,May,2022,
Maserati,GranTurismo,May 22,May,2022,
Maserati,GranCabrio,May 22,May,2022,
Isuzu,V-Cross,May 22,May,2022,
Isuzu,MU-X,May 22,May,2022,
Isuzu,D-Max,May 22,May,2022,
Mclaren,GT,May 22,May,2022,
Mclaren,750S,May 22,May,2022,
Force,Gurkha,May 22,May,2022,
Force,Gurkha 5 Door,May 22,May,2022,
Ferrari,Roma,May 22,May,2022,
Ferrari,296 GTB,May 22,May,2022,
Mercedes-Benz,G-Class,May 22,May,2022,
Aston Martin,DBX,May 22,May,2022,
Mercedes-Benz,C-Class,May 22,May,2022,
Mercedes-Benz,GLS,May 22,May,2022,
Mercedes-Benz,A Class Sedan Limousine,May 22,May,2022,
Mercedes-Benz,GLA,May 22,May,2022,
Mercedes-Benz,GLC,May 22,May,2022,
Mercedes-Benz,Maybach S-Class,May 22,May,2022,
Mercedes-Benz,E-Class,May 22,May,2022,
Mercedes-Benz,GLE-Class,May 22,May,2022,
Mercedes-Benz,GLB,May 22,May,2022,
Mercedes-Benz,AMG E 53 Cabriolet,May 22,May,2022,
Mercedes-Benz,GLC Coupe,May 22,May,2022,
Aston Martin,Vantage,May 22,May,2022,
Mercedes-Benz,AMG E 53,May 22,May,2022,
Mercedes-Benz,AMG A 45 S,May 22,May,2022,
Aston Martin,DB 12,May 22,May,2022,
Mercedes-Benz,S Class,May 22,May,2022,
Pravaig,Defy,May 22,May,2022,
Mercedes-Benz,EQS,May 22,May,2022,
Mercedes-Benz,AMG GLE 53 Coupe,May 22,May,2022,
Mercedes-Benz,AMG GLC 43,May 22,May,2022,
Bajaj,Qute (RE60),May 22,May,2022,
Strom Motors,R3,May 22,May,2022,
Bentley,Bentayga,May 22,May,2022,
Porsche,911,May 22,May,2022,
Audi,A6,May 22,May,2022,
Mercedes-Benz,EQB,May 22,May,2022,
Volkswagen,Taigun,May 22,May,2022,1268.0
Citroen,C3 Aircross,May 22,May,2022,
BYD Auto,E6 Electric,May 22,May,2022,
Mercedes-Benz,AMG E 63,May 22,May,2022,
Mclaren,720S,May 22,May,2022,
Mercedes-Benz,EQE,May 22,May,2022,
Tata,Nexon,May 22,May,2022,14614.0
Renault,Kwid,May 22,May,2022,1520.0
Audi,RS E-Tron GT,May 22,May,2022,
Audi,E-Tron GT,May 22,May,2022,
Maruti Suzuki,Grand Vitara,May 23,May,2023,8877.0
Maruti Suzuki,Celerio,May 23,May,2023,3216.0
Maruti Suzuki,Baleno,May 23,May,2023,18733.0
Maruti Suzuki,S-Presso,May 23,May,2023,2868.0
Maruti Suzuki,Alto K10,May 23,May,2023,
Maruti Suzuki,Dzire,May 23,May,2023,11315.0
Maruti Suzuki,Ertiga,May 23,May,2023,10528.0
Maruti Suzuki,Swift,May 23,May,2023,17346.0
Maruti Suzuki,XL6,May 23,May,2023,3577.0
Maruti Suzuki,Brezza,May 23,May,2023,
Maruti Suzuki,Wagon R,May 23,May,2023,16258.0
Maruti Suzuki,Jimny,May 23,May,2023,
Hyundai,Verna,May 23,May,2023,3687.0
Hyundai,Aura,May 23,May,2023,4707.0
Hyundai,Grand i10 Nios,May 23,May,2023,
Maruti Suzuki,Ciaz,May 23,May,2023,992.0
Hyundai,Exter,May 23,May,2023,
Hyundai,Creta N Line,May 23,May,2023,
Hyundai,Tucson,May 23,May,2023,379.0
Maruti Suzuki,Eeco,May 23,May,2023,12818.0
Hyundai,i20,May 23,May,2023,
Maruti Suzuki,Invicto,May 23,May,2023,
Hyundai,Creta,May 23,May,2023,14449.0
Hyundai,Alcazar,May 23,May,2023,2443.0
Hyundai,Venue,May 23,May,2023,10213.0
Tata,Tiago NRG BS6,May 23,May,2023,
Tata,Tiago,May 23,May,2023,8133.0
Tata,Punch EV,May 23,May,2023,
Tata,Tigor,May 23,May,2023,2701.0
Tata,Nexon EV,May 23,May,2023,
Tata,Altroz,May 23,May,2023,5420.0
Tata,Harrier,May 23,May,2023,2303.0
Tata,Tiago EV,May 23,May,2023,
Hyundai,Venue N Line,May 23,May,2023,
Hyundai,Ioniq 5,May 23,May,2023,160.0
Tata,Safari,May 23,May,2023,1776.0
Tata,Punch,May 23,May,2023,11124.0
Hyundai,Kona Electric,May 23,May,2023,84.0
Tata,Xpres-T EV,May 23,May,2023,
Mahindra,Scorpio Classic,May 23,May,2023,
Tata,Altroz CNG,May 23,May,2023,
Tata,Altroz Racer,May 23,May,2023,
Mahindra,Thar,May 23,May,2023,4296.0
Toyota,Innova Crysta,May 23,May,2023,
Mahindra,XUV700,May 23,May,2023,5245.0
Mahindra,Bolero,May 23,May,2023,8170.0
Mahindra,XUV 400 Electric,May 23,May,2023,696.0
Mahindra,Scorpio N,May 23,May,2023,
Mahindra,XUV 3X0,May 23,May,2023,
Mahindra,Bolero Neo,May 23,May,2023,
Mahindra,Bolero Neo Plus,May 23,May,2023,
Tata,Tigor CNG,May 23,May,2023,
Tata,Tiago CNG,May 23,May,2023,
Tata,Punch CNG,May 23,May,2023,
Tata,Magic Mantra 10 Seater,May 23,May,2023,
Toyota,Fortuner,May 23,May,2023,2887.0
Toyota,Innova Hycross,May 23,May,2023,7776.0
Toyota,Land Cruiser LC300,May 23,May,2023,
Toyota,Hilux,May 23,May,2023,300.0
Toyota,Camry,May 23,May,2023,142.0
Toyota,Vellfire,May 23,May,2023,5.0
Toyota,Fortuner Legender,May 23,May,2023,
Toyota,Urban Cruiser HyRyder,May 23,May,2023,3090.0
Toyota,Glanza,May 23,May,2023,5179.0
Mahindra,KUV100 NXT,May 23,May,2023,
Toyota,Taisor,May 23,May,2023,
Toyota,Rumion,May 23,May,2023,
Mahindra,XUV 300,May 23,May,2023,5125.0
BMW,M4 Competition,May 23,May,2023,
BMW,X7,May 23,May,2023,
KIA,Carens,May 23,May,2023,6367.0
BMW,7-Series,May 23,May,2023,
BMW,X1,May 23,May,2023,
BMW,2 Series Gran Coupe,May 23,May,2023,
BMW,3 Series Gran Limousine,May 23,May,2023,
BMW,Z4,May 23,May,2023,
BMW,M2,May 23,May,2023,
BMW,6 Series,May 23,May,2023,
BMW,X5,May 23,May,2023,
KIA,Sonet,May 23,May,2023,8251.0
BMW,X3,May 23,May,2023,
BMW,M8 Coupe Competition,May 23,May,2023,
KIA,EV6,May 23,May,2023,83.0
BMW,i7,May 23,May,2023,
BMW,XM,May 23,May,2023,
MG,Gloster,May 23,May,2023,217.0
MG,Comet EV,May 23,May,2023,
Honda,Elevate,May 23,May,2023,
Honda,City,May 23,May,2023,1532.0
BMW,i5,May 23,May,2023,
MG,Astor,May 23,May,2023,592.0
MG,Hector,May 23,May,2023,2800.0
MG,Hector Plus,May 23,May,2023,
MG,ZS EV,May 23,May,2023,1397.0
BMW,X4,May 23,May,2023,
BMW,iX Electric,May 23,May,2023,
BMW,3-Series,May 23,May,2023,
BMW,iX1,May 23,May,2023,
Honda,Amaze,May 23,May,2023,3128.0
Honda,City Hybrid,May 23,May,2023,
Mahindra,Marazzo,May 23,May,2023,33.0
Skoda,Superb,May 23,May,2023,10.0
Tata,Magic Express 10 Seater,May 23,May,2023,
Volkswagen,Virtus,May 23,May,2023,1631.0
BMW,i4,May 23,May,2023,
Skoda,Kushaq,May 23,May,2023,1685.0
KIA,Seltos,May 23,May,2023,4065.0
Tata,Tigor EV,May 23,May,2023,
Skoda,Slavia,May 23,May,2023,1695.0
Skoda,Kodiaq,May 23,May,2023,157.0
Maruti Suzuki,Ignis,May 23,May,2023,4551.0
Hyundai,i20 N Line,May 23,May,2023,
Maruti Suzuki,Fronx,May 23,May,2023,9863.0
Jeep,Grand Cherokee,May 23,May,2023,
Land Rover,Range Rover Velar,May 23,May,2023,
Land Rover,Range Rover Evoque,May 23,May,2023,
Audi,A4,May 23,May,2023,
Land Rover,Range Rover,May 23,May,2023,
Land Rover,Discovery Sport,May 23,May,2023,
Land Rover,Range Rover Sport,May 23,May,2023,
Land Rover,Discovery,May 23,May,2023,
Jeep,Wrangler,May 23,May,2023,
Jeep,Compass,May 23,May,2023,316.0
Volkswagen,Tiguan,May 23,May,2023,171.0
Audi,Q3,May 23,May,2023,
Audi,Q3 Sportback,May 23,May,2023,
Jeep,Meridian,May 23,May,2023,418.0
Land Rover,Defender,May 23,May,2023,
Audi,RS Q8,May 23,May,2023,
Audi,RS5,May 23,May,2023,
Audi,e-tron,May 23,May,2023,
Audi,Q8,May 23,May,2023,
Volvo,S90,May 23,May,2023,
Audi,A8L,May 23,May,2023,
Volvo,XC60,May 23,May,2023,
Volvo,XC90,May 23,May,2023,
Volvo,XC40 Recharge,May 23,May,2023,
Volvo,C40 Recharge,May 23,May,2023,
Jaguar,F-Type,May 23,May,2023,
Jaguar,I-Pace,May 23,May,2023,
Audi,S5 Sportback,May 23,May,2023,
Audi,Q5,May 23,May,2023,
Jaguar,F-Pace,May 23,May,2023,
Audi,Q7,May 23,May,2023,
Audi,Q8 e-tron,May 23,May,2023,
Porsche,Macan,May 23,May,2023,
Porsche,Cayenne,May 23,May,2023,
Porsche,Cayenne Coupe,May 23,May,2023,
Citroen,C3,May 23,May,2023,600.0
Citroen,eC3,May 23,May,2023,200.0
Lamborghini,Urus,May 23,May,2023,
Citroen,C5 Aircross,May 23,May,2023,6.0
Porsche,Panamera,May 23,May,2023,
Lamborghini,Revuelto,May 23,May,2023,
Porsche,718,May 23,May,2023,
BYD Auto,Atto 3,May 23,May,2023,
Lamborghini,Huracan EVO,May 23,May,2023,
Renault,Triber,May 23,May,2023,2115.0
Nissan,Magnite,May 23,May,2023,2618.0
Porsche,Taycan,May 23,May,2023,
Lexus,LC 500h,May 23,May,2023,
Lexus,ES,May 23,May,2023,
Lexus,LS 500h,May 23,May,2023,
Rolls-Royce,Cullinan,May 23,May,2023,
Lexus,NX,May 23,May,2023,
Lexus,RX,May 23,May,2023,
Lexus,LM 350h,May 23,May,2023,
Mini,Cooper SE,May 23,May,2023,
Rolls-Royce,Phantom,May 23,May,2023,
BYD Auto,Seal EV,May 23,May,2023,
